label,value
0,0.375760483
0,0.251799079
0,0.321050955
0,-0.067529406
0,0.06115097
0,-0.130076668
0,-0.180171406
0,-0.202992422
0,-0.307835931
0,-0.405658628
0,-0.318104403
0,-0.630411535
0,-0.695472039
0,-0.566278296
0,-0.449997143
0,-0.342093793
0,-0.420140541
0,-0.282996228
0,-0.177140232
0,-0.217627542
0,-0.001412879
0,0.114773339
0,0.293191962
0,0.314040647
0,0.331625281
0,0.484268925
0,0.563036344
0,0.497596537
0,0.446822827
0,0.464343725
0,0.440196706
0,0.514344039
0,0.385550826
0,0.273852927
0,0.342763811
0,-0.089796129
0,-0.085630588
0,-0.023603151
0,-0.099141877
0,-0.366694486
0,-0.408216543
0,-0.359658308
0,-0.380211703
0,-0.513858233
0,-0.356441083
0,-0.545074648
0,-0.449463382
0,-0.47856233
0,-0.378678378
0,-0.27372917
0,-0.141672854
0,-0.025618712
0,-0.051218076
0,0.125413484
0,0.424113261
0,0.45103153
0,0.340002826
0,0.5098051
0,0.639790392
0,0.696907733
0,0.617498839
0,0.49683918
0,0.495392075
0,0.388141334
0,0.263166452
0,0.285164471
0,0.362793757
0,0.097050516
0,-0.04580803
0,-0.008151986
0,-0.347437608
0,-0.157809046
0,-0.489264558
0,-0.394257288
0,-0.401524735
0,-0.538662927
0,-0.457368693
0,-0.454587246
0,-0.252379696
0,-0.443669024
0,-0.5157493
0,-0.30481501
0,-0.091082907
0,-0.027427591
0,0.017225113
0,0.079806655
0,0.269251666
0,0.364145124
0,0.253063287
0,0.478967151
0,0.385557784
0,0.521184894
0,0.467119859
0,0.529855648
0,0.549788704
0,0.402668239
0,0.663051342
0,0.136319345
0,0.224655449
0,0.212736317
0,-0.012836074
0,-0.166959442
0,-0.179870561
0,-0.28052904
0,-0.52649214
0,-0.182607102
0,-0.296514329
0,-0.666715572
0,-0.694155244
0,-0.609466468
0,-0.462424702
0,-0.373510616
0,-0.350133625
0,-0.125653597
0,-0.209002257
0,-0.075105196
0,0.072826294
0,0.109138381
0,0.049792967
0,0.309441948
0,0.441385614
0,0.300124519
0,0.517666255
0,0.640434241
0,0.414883706
0,0.430997707
0,0.342576751
0,0.48393288
0,0.350419918
0,0.274920408
0,0.280231619
0,0.197732574
0,-0.014252518
0,-0.071976926
0,-0.114819215
0,-0.261471907
0,-0.378539736
0,-0.565820102
0,-0.754673139
0,-0.424318649
0,-0.486725221
0,-0.431020248
0,-0.450685135
0,-0.580110175
0,-0.200138523
0,-0.064927608
0,-0.299303295
0,-0.126344957
0,-0.229147181
0,0.015099986
0,0.232003166
0,0.339256803
0,0.301621901
0,0.342478012
0,0.508056297
0,0.447712328
0,0.381565377
0,0.479421284
0,0.345311158
0,0.549021005
0,0.204270892
0,0.253962132
0,0.064227582
0,-0.009418372
0,0.069761643
0,-0.058291058
0,-0.066949134
0,-0.313457449
0,-0.227243943
0,-0.405911829
0,-0.519810063
0,-0.619957997
0,-0.418110384
0,-0.443924982
0,-0.341316734
0,-0.423286256
0,-0.331213986
0,-0.275588354
0,-0.213965475
0,-0.017489897
0,0.025833416
0,0.09888684
0,0.095678135
0,0.338863127
0,0.320724621
0,0.362470669
0,0.497743108
0,0.657534337
0,0.642307301
0,0.433757794
0,0.389357734
0,0.472082358
0,0.309990182
0,0.267329862
0,-0.040785567
0,0.076135724
0,0.054340543
0,-0.151290571
0,-0.22936925
0,-0.251237823
0,-0.368096565
0,-0.376727331
0,-0.476232404
0,-0.491804445
0,-0.554129233
0,-0.398858638
0,-0.38512863
0,-0.405571326
0,-0.27260918
0,-0.277739552
0,-0.214013451
0,0.030626572
0,-0.00734994
0,0.204508618
0,0.270543239
0,0.311755875
0,0.416904707
0,0.384465816
0,0.498508011
0,0.522669238
0,0.486602597
0,0.520646345
0,0.295873623
0,0.433862201
0,0.322018358
0,0.177048471
0,0.116499328
0,-0.074123082
0,-0.015720544
0,-0.011355663
0,-0.29090259
0,-0.393606812
0,-0.221790438
0,-0.578064812
0,-0.443950241
0,-0.42180675
0,-0.493970314
0,-0.550780661
0,-0.35704839
0,-0.641451588
0,-0.359396768
0,-0.289173726
0,-0.182786208
0,-0.174432604
0,-0.125413273
0,-0.05148394
0,0.204291255
0,0.287053432
0,0.301671553
0,0.337262204
0,0.361510477
0,0.483317684
0,0.346300269
0,0.402277365
0,0.371520009
0,0.486137491
0,0.473459419
0,0.461552202
0,0.324025074
0,0.080263769
0,-0.012505184
0,-0.250164299
0,-0.372376933
0,-0.238031109
0,-0.178612506
0,-0.243346982
0,-0.594759593
0,-0.47130946
0,-0.585504792
0,-0.476030656
0,-0.495022733
0,-0.402263774
0,-0.413372815
0,-0.368146679
0,-0.106856622
0,-0.157387775
0,-0.039716271
0,0.077758964
0,0.065687571
0,0.233933367
0,0.286298059
0,0.359343078
0,0.466543465
0,0.299692198
0,0.545883943
0,0.440777295
0,0.515226589
0,0.443322864
0,0.460213133
0,0.258814297
0,0.084083321
0,0.191181774
0,0.110847207
0,-0.133641997
0,-0.251783699
0,-0.204703872
0,-0.382509991
0,-0.323588083
0,-0.342572716
0,-0.476190556
0,-0.400969619
0,-0.387907177
0,-0.383741469
0,-0.567293323
0,-0.365600711
0,-0.304245461
0,-0.239157309
0,-0.223325336
0,-0.088796203
0,0.18588552
0,0.228151693
0,0.243229867
0,0.342718092
0,0.499361167
0,0.380753473
0,0.406626797
0,0.631528753
0,0.453940293
0,0.661296833
0,0.574222651
0,0.14308713
0,0.022473288
0,0.067075088
0,0.117743826
0,-0.030533176
0,-0.217103839
0,-0.349132034
0,-0.192793893
0,-0.320794376
0,-0.415901765
0,-0.465496109
0,-0.539317795
0,-0.306950178
0,-0.516657112
0,-0.379346536
0,-0.480061507
0,-0.436451499
0,-0.298058574
0,-0.217128364
0,-0.090463709
0,0.099784476
0,0.123553233
0,0.283848278
0,0.425392702
0,0.165628163
0,0.337481952
0,0.32171926
0,0.34486406
0,0.384766459
0,0.500047495
0,0.491167791
0,0.504406951
0,0.364875453
0,0.274836952
0,0.2191673
0,0.194588466
0,-0.143126282
0,-0.237768638
0,-0.210804186
0,-0.331334831
0,-0.293125719
0,-0.557305981
0,-0.559171495
0,-0.387264341
0,-0.354612552
0,-0.467021888
0,-0.331137368
0,-0.339557926
0,-0.29433677
0,-0.401401416
0,-0.282182531
0,-0.173867026
0,-0.080203835
0,-0.040096937
0,0.036318445
0,0.261145774
0,0.429542346
0,0.386980174
0,0.427856235
0,0.44658589
0,0.514241375
0,0.460440963
0,0.251887219
0,0.656306352
0,0.387375192
0,0.314109264
0,0.222672189
0,0.139980804
0,0.018280267
0,-0.057109593
0,0.062891744
0,-0.315699459
0,-0.368510834
0,-0.499204806
0,-0.539367179
0,-0.368896166
0,-0.423938328
0,-0.458681867
0,-0.478661664
0,-0.403430153
0,-0.406953959
0,-0.284017936
0,-0.141403764
0,-0.158671314
0,0.022797784
0,-0.028784423
0,0.083611506
0,0.31385957
0,0.327787151
0,0.493919535
0,0.414304306
0,0.620937181
0,0.568431203
0,0.53566959
0,0.217219596
0,0.479349962
0,0.294325281
0,0.263710706
0,0.079476773
0,0.070420954
0,0.033532167
0,-0.007117024
0,-0.410242946
0,-0.316809046
0,-0.475139128
0,-0.562543591
0,-0.489420255
0,-0.402888
0,-0.600834062
0,-0.536871137
0,-0.480599613
0,-0.624629451
0,-0.4095621
0,-0.412653269
0,-0.227758736
0,0.020394638
0,0.019971877
0,0.266198591
0,0.083818685
0,0.335900837
0,0.383790698
0,0.356240268
0,0.600282751
0,0.523001568
0,0.349547424
0,0.429206235
0,0.481807416
0,0.525195751
0,0.451832902
0,0.270979098
0,0.086769057
0,-0.077153296
0,-0.059587721
0,-0.136896157
0,-0.113143188
0,-0.264627237
0,-0.21989644
0,-0.294360392
0,-0.418641367
0,-0.412843679
0,-0.379680018
0,-0.539603354
0,-0.159972807
0,-0.355489213
0,-0.330780291
0,-0.225093856
0,-0.206506269
0,-0.123433638
0,-0.052453413
0,0.124716443
0,0.102593017
0,0.188138716
0,0.333866726
0,0.424854568
0,0.373209409
0,0.303574422
0,0.492390185
0,0.412332955
0,0.509964193
0,0.418938456
0,0.28288267
0,0.231469619
0,0.073987342
0,0.151997555
0,-0.130170997
0,-0.060547533
0,-0.199841927
0,-0.350155343
0,-0.428199317
0,-0.390639236
0,-0.674408819
0,-0.323155614
0,-0.57169879
0,-0.54387535
0,-0.426180205
0,-0.439688692
0,-0.154320805
0,-0.257964639
0,-0.337644439
0,-0.14807807
0,0.086505187
0,-0.033112797
0,0.126060168
0,0.447925145
0,0.375573231
0,0.25397445
0,0.403358136
0,0.525010117
0,0.67925176
0,0.403806067
0,0.463882117
0,0.39100691
0,0.255251814
0,0.153183414
0,0.051222862
0,-0.136493477
0,-0.078925005
0,-0.116332948
0,-0.193752514
0,-0.40152874
0,-0.309104084
0,-0.271085239
0,-0.524747149
0,-0.483716267
0,-0.431408425
0,-0.305121943
0,-0.303770644
0,-0.406296022
0,-0.420232944
0,-0.211180631
0,-0.13813784
0,-0.202625941
0,-0.052891854
0,-0.100354218
0,0.181976656
0,0.222414301
0,0.369329586
0,0.452878451
0,0.507303834
0,0.60401401
0,0.541275579
0,0.497853322
0,0.609232426
0,0.41051586
0,0.320213244
0,0.255287821
0,0.139548814
0,-0.007118319
0,0.098486584
0,-0.107489537
0,-0.017154828
0,-0.164650396
0,-0.197246691
0,-0.521755566
0,-0.295246715
0,-0.638290636
0,-0.690577049
0,-0.454865324
0,-0.536412206
0,-0.402667213
0,-0.260679706
0,-0.288710521
0,-0.155548644
0,-0.091339715
0,0.093412944
0,-0.034628964
0,0.172463247
0,0.332285374
0,0.473014724
0,0.427289604
0,0.460372951
0,0.49857451
0,0.531281742
0,0.438634671
0,0.367006676
0,0.365642875
0,0.38937287
0,0.208618639
0,0.262202474
0,0.218711388
0,-0.058397088
0,-0.107777848
0,-0.231657847
0,-0.285542091
0,-0.364715983
0,-0.360022531
0,-0.396577565
0,-0.478641101
0,-0.622659548
0,-0.461933781
0,-0.495359184
0,-0.506082094
0,-0.315392716
0,-0.282993075
0,-0.055438751
0,-0.073525384
0,-0.051034037
0,0.237944045
0,0.292331827
0,0.230964645
0,0.334521901
0,0.438491918
0,0.494906846
0,0.621786121
0,0.53545247
0,0.657960819
0,0.415950214
0,0.425421765
0,0.443674222
0,0.216491823
0,0.24741759
0,0.273250808
0,0.068497965
0,-0.116232983
0,-0.232371452
0,-0.422222512
0,-0.35877924
0,-0.191232824
0,-0.443953602
0,-0.414906388
0,-0.381439538
0,-0.461958954
0,-0.503013831
0,-0.372091355
0,-0.227644411
0,-0.30842765
0,-0.120863095
0,-0.049486656
0,-0.017256812
0,-0.008093643
0,0.293425698
0,0.370462646
0,0.372470946
0,0.3775146
0,0.31376517
0,0.614187942
0,0.342375227
0,0.402182021
0,0.634266928
0,0.359186676
0,0.346950741
0,0.160966607
0,0.125057133
0,0.174770019
0,0.026072284
0,0.122684637
0,-0.26822337
0,-0.277447764
0,-0.365286007
0,-0.507103303
0,-0.42926446
0,-0.504803062
0,-0.622241634
0,-0.402044205
0,-0.527824155
0,-0.438215258
0,-0.434912028
0,-0.390157224
0,-0.297895095
0,-0.051354145
0,-0.075039321
0,0.132318856
0,0.217898817
0,0.360568506
0,0.224855264
0,0.447617372
0,0.376313949
0,0.568532118
0,0.561545571
0,0.556149725
0,0.479910142
0,0.18789687
0,0.213604762
0,0.35415728
0,0.131117911
0,0.203279762
0,-0.124171272
0,-0.013101776
0,-0.149431963
0,-0.223700211
0,-0.339284883
0,-0.515052578
0,-0.499886836
0,-0.430852916
0,-0.589113919
0,-0.364902556
0,-0.354845704
0,-0.278923007
0,-0.278149187
0,-0.413964099
0,-0.169852731
0,-0.020878195
0,-0.05721467
0,0.00428474
0,0.056709828
0,0.171949712
0,0.384375352
0,0.428365396
0,0.609405259
0,0.492379204
0,0.484665966
0,0.544665142
0,0.372115461
0,0.523018223
0,0.445673468
0,0.17318685
0,0.215330197
0,0.073546437
0,0.020152656
0,0.011992213
0,-0.267756288
0,-0.383693259
0,-0.256455668
0,-0.688189683
0,-0.459305478
0,-0.487279075
0,-0.517870933
0,-0.448442709
0,-0.548778619
0,-0.368264197
0,-0.403322653
0,-0.339103173
0,-0.281272532
0,-0.167058887
0,0.025485799
0,0.343823323
0,0.320143976
0,0.414420226
0,0.145139383
0,0.52118883
0,0.396095157
0,0.560559713
0,0.351579011
0,0.560576062
0,0.388269505
0,0.302197975
0,0.433896052
0,0.472498952
0,0.219523237
0,0.159179832
0,0.169010898
0,-0.27351348
0,-0.200744587
0,-0.431347499
0,-0.401759789
0,-0.443874528
0,-0.270645629
0,-0.472495651
0,-0.473016109
0,-0.53795547
0,-0.467764194
0,-0.354694539
0,-0.368929906
0,-0.308500885
0,-0.191027514
0,-0.215797546
0,-0.184462227
0,-0.034153998
0,0.206135117
0,0.212388208
0,0.316944931
0,0.358008956
0,0.403432748
0,0.46115096
0,0.315146966
0,0.475499258
0,0.386812544
0,0.344204707
0,0.461337548
0,0.340102489
0,0.021657927
0,0.01237526
0,-0.092252543
0,-0.005212751
0,-0.230842159
0,-0.206791577
0,-0.357846809
0,-0.480698765
0,-0.493793518
0,-0.677601727
0,-0.492787286
0,-0.461272066
0,-0.489774596
0,-0.355239309
0,-0.286492463
0,-0.204945351
0,-0.057748817
0,-0.184820198
0,-0.018204794
0,0.069880275
0,0.245196585
0,0.153566016
0,0.28866002
0,0.326317844
0,0.47208656
0,0.485182705
0,0.438939586
0,0.192418078
0,0.39301602
0,0.195042938
0,0.310274431
0,0.210037134
0,0.207967198
0,0.083800719
0,-0.077662887
0,-0.057307193
0,-0.375187861
0,-0.351162811
0,-0.554601391
0,-0.502627056
0,-0.466892419
0,-0.624815927
0,-0.493976612
0,-0.6672761
0,-0.545970216
0,-0.516887833
0,-0.163200351
0,-0.406224891
0,-0.240330641
0,-0.021727943
0,0.114721577
0,-0.039340335
0,0.252149803
0,0.224775636
0,0.292607903
0,0.521976052
0,0.457924784
0,0.462750533
0,0.657755935
0,0.516760844
0,0.588643883
0,0.534209616
0,0.413601472
0,0.344061174
0,0.095029577
0,0.091026804
0,0.039653689
0,0.024927817
0,-0.351007891
0,-0.369400325
0,-0.147864005
0,-0.397692835
0,-0.468610691
0,-0.493228038
0,-0.451519525
0,-0.408662516
0,-0.37240919
0,-0.491986433
0,-0.209793955
0,-0.158041515
0,-0.25782955
0,-0.048431847
0,0.043617873
0,0.345907709
0,0.316429216
0,0.191262644
0,0.238315103
0,0.162558339
0,0.529619879
0,0.408037697
0,0.499834514
0,0.461126837
0,0.290606201
0,0.443486093
0,0.306712183
0,0.175661377
0,0.222452493
0,0.042108021
0,-0.052770508
0,-0.088201759
0,-0.185805337
0,-0.259389109
0,-0.246109834
0,-0.496623833
0,-0.46016887
0,-0.595930183
0,-0.494627447
0,-0.401192167
0,-0.476308067
0,-0.361446158
0,-0.092035322
0,-0.186892906
0,-0.258352461
0,-0.082915263
0,-0.041775009
0,0.066827705
0,0.218373534
0,0.278399663
0,0.349412139
0,0.54093959
0,0.403406043
0,0.492229384
0,0.461174833
0,0.600554011
0,0.650682001
0,0.350731148
0,0.498658985
0,0.297847293
0,0.202094232
0,0.138645614
0,0.022012702
0,-0.193129497
0,-0.198632792
0,-0.299790655
0,-0.373112188
0,-0.454618087
0,-0.47686243
0,-0.469743556
0,-0.549072142
0,-0.356587397
0,-0.358604893
0,-0.454979154
0,-0.325934565
0,-0.282785257
0,-0.163507348
0,-0.119633614
0,0.040760913
0,-0.071138668
0,0.078111767
0,0.232865239
0,0.190697409
0,0.408259668
0,0.362938046
0,0.440181602
0,0.498309964
0,0.556567119
0,0.514133498
0,0.422844004
0,0.343220207
0,0.265366797
0,0.241848947
0,0.272198401
0,-0.093847554
0,-0.118046982
0,-0.335426381
0,-0.071185537
0,-0.47531798
0,-0.311365692
0,-0.625619758
0,-0.573509921
0,-0.49616069
0,-0.633669951
0,-0.29691763
0,-0.425305477
0,-0.131266518
0,-0.247016862
0,-0.363773938
0,-0.267065055
0,0.027830267
0,0.191375282
0,0.103931421
0,0.163164301
0,0.288976474
0,0.333647495
0,0.576302693
0,0.631650582
0,0.528041958
0,0.322167622
0,0.419516165
0,0.481788042
0,0.350239529
0,0.273941367
0,0.110176043
0,0.114963472
0,0.147783732
0,-0.119474015
0,-0.247486836
0,-0.366037624
0,-0.47697851
0,-0.302195614
0,-0.376570868
0,-0.424197424
0,-0.480595722
0,-0.365194108
0,-0.316536228
0,-0.564503921
0,-0.406416164
0,-0.333921317
0,-0.145399781
0,-0.051396656
0,-0.08415558
0,-0.14293049
0,0.041896202
0,0.057312262
0,0.282506397
0,0.347084393
0,0.510658323
0,0.58742591
0,0.501916508
0,0.493448384
0,0.674543683
0,0.453988844
0,0.363731024
0,0.402162082
0,0.199760476
0,0.100147625
0,-0.039630618
0,-0.076833547
0,-0.24016771
0,-0.289470559
0,-0.446419563
0,-0.305122201
0,-0.486481584
0,-0.4967471
0,-0.632906574
0,-0.5166731
0,-0.313535528
0,-0.357206375
0,-0.421477829
0,-0.318613744
0,-0.225594781
0,-0.150651143
0,-0.025257952
0,0.221483018
0,0.129725144
0,0.190346372
0,0.239365197
0,0.357848518
0,0.697317198
0,0.624308621
0,0.57086358
0,0.59172577
0,0.397910116
0,0.368212569
0,0.47838722
0,0.273662847
0,0.156399169
0,0.226239872
0,-0.132619077
0,0.011717376
0,-0.153006193
0,-0.346871538
0,-0.360767762
0,-0.368440018
0,-0.508391628
0,-0.408875769
0,-0.574500983
0,-0.454538292
0,-0.594189842
0,-0.469359485
0,-0.347985996
0,-0.328849924
0,-0.333363475
0,0.019048837
0,0.074428784
0,0.033012871
0,0.238676872
0,0.174340078
0,0.531493134
0,0.34103155
0,0.638613997
0,0.593148908
0,0.50522043
0,0.292995935
0,0.350799324
0,0.383273826
0,0.318493031
0,0.240677427
0,0.001165855
0,0.303466698
0,0.016856394
0,-0.093267474
0,-0.326791497
0,-0.225041261
0,-0.435215744
0,-0.479051035
0,-0.463717254
0,-0.336632541
0,-0.341596508
0,-0.641126004
0,-0.455282138
0,-0.377938671
0,-0.263337592
0,-0.275997584
0,-0.201947856
0,-0.002567631
0,0.114557361
0,0.215167318
0,0.107555305
0,0.2271358
0,0.303499912
0,0.42315707
0,0.516179546
0,0.557591033
0,0.539552799
0,0.509684515
0,0.457771528
0,0.473965463
0,0.394303473
0,0.371229152
0,0.352910328
0,0.057238464
0,-0.05414799
0,-0.060477019
0,-0.232775404
0,-0.155334823
0,-0.529676799
0,-0.413526383
0,-0.452303149
0,-0.583827242
0,-0.703052677
0,-0.554008708
0,-0.503890923
0,-0.344574292
0,-0.292489389
0,-0.304227845
0,-0.149222313
0,-0.20861989
0,-0.065007716
0,0.081979261
0,0.376114707
0,0.132025717
0,0.398998399
0,0.469349498
0,0.278694034
0,0.494682639
0,0.556730066
0,0.45226974
0,0.477800349
0,0.34141404
0,0.123517515
0,-0.024002716
0,0.149416429
0,0.134280148
0,-0.037795324
0,-0.060578063
0,-0.114666882
0,-0.164550425
0,-0.336416484
0,-0.216531711
0,-0.358228481
0,-0.410666621
0,-0.653482014
0,-0.512796437
0,-0.534056242
0,-0.291822804
0,-0.406065376
0,-0.241061906
0,-0.220080353
0,-0.086714614
0,-0.036052481
0,0.104673059
0,0.289337757
0,0.34402753
0,0.175374795
0,0.30725032
0,0.516982414
0,0.448725886
0,0.661266026
0,0.469900204
0,0.359828821
0,0.450286327
0,0.300379636
0,0.204014469
0,0.149454982
0,0.182757742
0,0.028195462
0,-0.013038755
0,-0.294142268
0,-0.18023307
0,-0.359850324
0,-0.477437535
0,-0.601082268
0,-0.371651573
0,-0.486325865
0,-0.445790677
0,-0.588054435
0,-0.411872256
0,-0.449977076
0,-0.236333756
0,-0.208863906
0,-0.355086925
0,-0.165402498
0,0.094052403
0,0.195831306
0,0.237595294
0,0.281752433
0,0.407792091
0,0.360002863
0,0.495053527
0,0.603690077
0,0.448833308
0,0.399690286
0,0.439372512
0,0.557037052
0,0.14623441
0,0.331617306
0,0.170778141
0,0.123349487
0,0.039046042
0,-0.199425825
0,-0.224495192
0,-0.362370272
0,-0.598826655
0,-0.516285278
0,-0.428000213
0,-0.417517686
0,-0.544047849
0,-0.586095165
0,-0.341352067
0,-0.240971716
0,-0.261585364
0,-0.169627032
0,-0.106997219
0,-0.077053624
0,0.071019737
0,0.230985923
0,0.175336815
0,0.502257498
0,0.399783038
0,0.209734925
0,0.574277565
0,0.376827649
0,0.394768583
0,0.396126533
0,0.395194708
0,0.362200461
0,0.123108603
0,0.189670715
0,0.107297243
0,-0.162250475
0,-0.162863816
0,-0.080303816
0,-0.259975305
0,-0.212298187
0,-0.349143332
0,-0.383721618
0,-0.696566562
0,-0.413720977
0,-0.529178485
0,-0.478467381
0,-0.414313791
0,-0.348797152
0,-0.189697123
0,-0.182034399
0,0.100990625
0,0.020753477
0,0.10246869
0,0.371855682
0,0.224713139
0,0.235183441
0,0.64814534
0,0.425000568
0,0.486831096
0,0.672078869
0,0.488201163
0,0.353647969
0,0.258064733
0,0.339461151
0,0.41256378
0,0.175992406
0,-0.019740658
0,-0.071448003
0,-0.119957691
0,-0.155941336
0,-0.289316469
0,-0.446206915
0,-0.398882286
0,-0.526713145
0,-0.54677636
0,-0.489501201
0,-0.49880985
0,-0.512551261
0,-0.539502031
0,-0.476574538
0,-0.301969412
0,-0.196097922
0,-0.062839615
0,-0.079074497
0,0.10584303
0,0.094817051
0,0.188249812
0,0.429166292
0,0.465106824
0,0.425973284
0,0.582959473
0,0.618280338
0,0.379302936
0,0.523339335
0,0.554557688
0,0.328373372
0,0.202146005
0,0.097819401
0,0.19146845
0,0.054604748
0,-0.001507701
0,-0.286227278
0,-0.32759738
0,-0.393823266
0,-0.356530217
0,-0.461034114
0,-0.579024823
0,-0.495090019
0,-0.508207347
0,-0.433932991
0,-0.51281172
0,-0.214675702
0,-0.338557681
0,-0.213768711
0,0.095752891
0,-0.089138365
0,0.099422944
0,0.321496199
0,0.414971944
0,0.408333423
0,0.310776917
0,0.244850725
0,0.622317154
0,0.409730173
0,0.350277494
0,0.666354875
0,0.21340307
0,0.352746596
0,0.115609443
0,0.235632044
0,0.102278743
0,0.091358027
0,-0.102107911
0,-0.188460284
0,-0.333446537
0,-0.369574648
0,-0.336790421
0,-0.696298481
0,-0.579762247
0,-0.563246087
0,-0.341653616
0,-0.535492495
0,-0.413882252
0,-0.324447504
0,-0.096901855
0,-0.31306673
0,-0.245050187
0,-0.05276564
0,0.301070603
0,0.237140734
0,0.28309579
0,0.372370181
0,0.334472397
0,0.353835063
0,0.558804274
0,0.641707927
0,0.534765513
0,0.454242496
0,0.30658137
0,0.30980771
0,0.445186148
0,-0.101073598
0,0.265798186
0,-0.014711308
0,-0.134331083
0,-0.177604228
0,-0.299795831
0,-0.603695782
0,-0.476116928
0,-0.389304145
0,-0.36976619
0,-0.603785281
0,-0.514978489
0,-0.60090509
0,-0.423597908
0,-0.255602114
0,-0.298498357
0,-0.240814393
0,-0.264797469
0,0.021500161
0,0.030314143
0,0.169656277
0,0.187753433
0,0.228775687
0,0.398016359
0,0.396032185
0,0.610172196
0,0.340626177
0,0.411141306
0,0.399725098
0,0.249758697
0,0.397057863
0,0.020401507
0,0.128856031
0,0.131167632
0,0.107358644
0,-0.246072344
0,-0.220806271
0,-0.308903682
0,-0.225594767
0,-0.2706381
0,-0.552816895
0,-0.577898248
0,-0.56453882
0,-0.746867575
0,-0.43756482
0,-0.358387072
0,-0.243279965
0,-0.352542261
0,0.018191977
0,-0.231942471
0,-0.12973996
0,0.213506331
0,0.096304042
0,0.277934906
0,0.3718231
0,0.434581306
0,0.501699318
0,0.423934529
0,0.486666859
0,0.206237528
0,0.503749415
0,0.138091081
0,0.38013412
0,0.300540996
0,0.331457249
0,0.253096271
0,0.084288248
0,-0.007255423
0,-0.159218715
0,-0.337754519
0,-0.45597759
0,-0.477315188
0,-0.292669092
0,-0.463517227
0,-0.539950003
0,-0.520449976
0,-0.43977603
0,-0.437783714
0,-0.284525759
0,-0.419485053
0,-0.272860355
0,-0.296593179
0,0.044239726
0,0.164613172
0,0.263194365
0,0.248057377
0,0.464641033
0,0.333964801
0,0.4043911
0,0.610168362
0,0.237185055
0,0.649066684
0,0.603550195
0,0.492451687
0,0.370137196
0,0.359292377
0,0.028568437
0,0.127577042
0,0.133367898
0,-0.014615539
0,-0.239831025
0,-0.261602529
0,-0.412051209
0,-0.485407645
0,-0.57664493
0,-0.418429593
0,-0.593956933
0,-0.615244931
0,-0.364213969
0,-0.513231753
0,-0.445498882
0,-0.262258625
0,-0.325421333
0,0.008157846
0,-0.007786914
0,0.267928156
0,0.16394964
0,0.246760361
0,0.178064343
0,0.457649523
0,0.590199078
0,0.437425976
0,0.602945884
0,0.505669708
0,0.376135432
0,0.462341337
0,0.380658714
0,0.202051185
0,0.362199908
0,0.12348049
0,0.027273152
0,-0.094494198
0,-0.1259099
0,-0.206020956
0,-0.380803451
0,-0.299271628
0,-0.480801642
0,-0.424909018
0,-0.42515144
0,-0.334431201
0,-0.588028208
0,-0.478776411
0,-0.290341619
0,-0.248663571
0,-0.274468126
0,-0.118454249
0,-0.070512166
0,-0.058170773
0,0.365350048
0,0.160314734
0,0.316303271
0,0.379355019
0,0.510464411
0,0.323601443
0,0.459075479
0,0.539138839
0,0.4550885
0,0.392246745
0,0.371836881
0,0.380319727
0,0.151818029
0,-0.010129249
0,-0.045309407
0,-0.148012703
0,-0.240435431
0,-0.31612147
0,-0.536103311
0,-0.525959109
0,-0.426247167
0,-0.512829863
0,-0.678851848
0,-0.392170468
0,-0.602193709
0,-0.333600736
0,-0.314855667
0,-0.396394949
0,-0.311870001
0,-0.11287892
0,0.18314755
0,0.179087822
0,0.084099847
0,0.361627984
0,0.143555051
0,0.440102913
0,0.458448515
0,0.569718775
0,0.611104185
0,0.740140621
0,0.178119972
0,0.309683563
0,0.459444098
0,0.37364118
0,0.273817897
0,-0.154757739
0,0.156724994
0,-0.117813668
0,0.01174635
0,-0.284161239
0,-0.300310458
0,-0.319233192
0,-0.497556238
0,-0.714808718
0,-0.442786695
0,-0.49459896
0,-0.378601738
0,-0.428682796
0,-0.331733158
0,-0.241530531
0,-0.225350745
0,-0.232920874
0,-0.129520942
0,0.174782995
0,0.184857653
0,0.153777423
0,0.521832858
0,0.529750567
0,0.30935007
0,0.571985267
0,0.380407495
0,0.335333449
0,0.401599722
0,0.354901266
0,0.246402823
0,0.265838746
0,0.192744322
0,-0.00210096
0,-0.011727125
0,-0.151939687
0,-0.361297212
0,-0.277871367
0,-0.453341812
0,-0.379773537
0,-0.532202738
0,-0.543637307
0,-0.576005291
0,-0.62271317
0,-0.515345022
0,-0.632177692
0,-0.312880795
0,-0.441838433
0,-0.226221056
0,0.018547294
0,0.02904105
0,0.082852158
0,0.037871352
0,0.306347169
0,0.354896022
0,0.19801531
0,0.562397726
0,0.577858034
0,0.611576199
0,0.481318471
0,0.609472088
0,0.466413366
0,0.281634411
0,0.242026271
0,0.180452715
0,0.05175857
0,0.169106477
0,-0.132667277
0,-0.226115085
0,-0.27794682
0,-0.193440323
0,-0.334491266
0,-0.445900192
0,-0.526397014
0,-0.524872886
0,-0.548129301
0,-0.378959001
0,-0.464699626
0,-0.425532168
0,-0.283892585
0,-0.225087276
0,-0.253902536
0,-0.061054498
0,0.149272412
0,0.068232431
0,0.341640316
0,0.37741739
0,0.568383924
0,0.520202177
0,0.422399296
0,0.446537101
0,0.470022888
0,0.387546676
0,0.457209459
0,0.354334164
0,0.17342527
0,0.070368625
0,0.064886604
0,-0.0872582
0,0.078564314
0,-0.288485213
0,-0.124286586
0,-0.325412523
0,-0.291937583
0,-0.414751394
0,-0.373629843
